SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,SETTLE_PR,OPEN_INT,CHG_IN_OI,VOLUME,TRADE_DATE,UNDERLYING_PRICE,HIGH_PRICE,LOW_PRICE,OPEN_PRICE,CLOSE_PRICE,LAST_PRICE
NIFTY,28-08-2025,25550.0,CE,13.1,99450,-4200,2113,14-08-2025,24631.3,15.3,12.45,13.15,13.1,12.6
NIFTY,28-08-2025,25250.0,CE,33.95,237825,54150,4993,14-08-2025,24631.3,40.8,32.0,36.25,33.95,33.45
NIFTY,28-08-2025,24950.0,CE,92.1,190275,-3075,3775,14-08-2025,24631.3,111.8,86.7,104.7,92.1,90.0
NIFTY,28-08-2025,24750.0,CE,168.65,281400,74250,7552,14-08-2025,24631.3,200.0,160.0,184.95,168.65,168.0
NIFTY,28-08-2025,24550.0,CE,280.6,126150,6900,3792,14-08-2025,24631.3,322.85,268.0,309.75,280.6,278.0
NIFTY,28-08-2025,23700.0,CE,1020.2,12750,1575,29,14-08-2025,24631.3,1030.0,1004.1,1007.75,1005.3,1005.3
NIFTY,28-08-2025,23600.0,CE,1111.15,15375,0,0,14-08-2025,24631.3,0.0,0.0,0.0,1123.3,1125.9
NIFTY,28-08-2025,23550.0,CE,1157.4,1275,0,0,14-08-2025,24631.3,0.0,0.0,0.0,1149.25,1149.25
NIFTY,21-08-2025,26450.0,CE,0.85,83475,72150,1215,14-08-2025,24631.3,1.0,0.75,0.85,0.85,0.85
NIFTY,21-08-2025,24850.0,CE,65.0,1082925,228300,202516,14-08-2025,24631.3,84.0,57.35,73.15,65.0,64.35
NIFTY,21-08-2025,24250.0,CE,441.75,25575,-75,440,14-08-2025,24631.3,491.1,427.85,459.0,441.75,436.75
NIFTY,21-08-2025,23700.0,CE,966.6,5625,2775,53,14-08-2025,24631.3,993.0,959.0,975.0,966.6,961.2
NIFTY,21-08-2025,23650.0,CE,1014.65,975,0,4,14-08-2025,24631.3,1035.0,1025.4,1025.4,1035.0,1035.0
NIFTY,21-08-2025,23550.0,CE,1112.1,900,600,12,14-08-2025,24631.3,1120.0,1097.0,1120.0,1112.0,1112.0
NIFTY,21-08-2025,22600.0,CE,2057.25,75,0,0,14-08-2025,24631.3,0.0,0.0,0.0,1927.9,1927.9
NIFTY,14-08-2025,26250.0,CE,24631.3,100725,-48375,7752,14-08-2025,24631.3,0.4,0.05,0.35,0.05,0.05
NIFTY,14-08-2025,25200.0,CE,24631.3,13830300,4515000,1208886,14-08-2025,24631.3,0.85,0.05,0.7,0.1,0.05
NIFTY,14-08-2025,24050.0,CE,24631.3,9750,-9450,468,14-08-2025,24631.3,629.5,549.1,602.9,585.35,580.7
NIFTY,09-09-2025,22650.0,PE,7.3,375,150,2,14-08-2025,24631.3,18.0,18.0,18.0,18.0,18.0
NIFTY,09-09-2025,23050.0,PE,21.0,75,0,0,14-08-2025,24631.3,0.0,0.0,0.0,31.5,31.5
NIFTY,09-09-2025,23400.0,PE,29.0,750,300,13,14-08-2025,24631.3,29.0,26.3,27.0,29.0,28.75
NIFTY,09-09-2025,23750.0,PE,94.4,0,0,0,14-08-2025,24631.3,0.0,0.0,0.0,130.6,0.0
NIFTY,09-09-2025,23800.0,PE,52.55,3750,-300,55,14-08-2025,24631.3,55.0,47.75,50.0,52.55,54.25
NIFTY,09-09-2025,24050.0,PE,160.2,0,0,0,14-08-2025,24631.3,0.0,0.0,0.0,204.15,0.0
NIFTY,09-09-2025,26100.0,PE,1411.95,0,0,0,14-08-2025,24631.3,0.0,0.0,0.0,1441.85,0.0
NIFTY,30-09-2025,22600.0,PE,27.85,62475,16050,398,14-08-2025,24631.3,29.0,26.65,27.95,27.85,28.7
NIFTY,30-09-2025,23250.0,PE,87.0,29175,825,23,14-08-2025,24631.3,53.65,49.3,51.3,49.95,49.95
NIFTY,30-09-2025,23450.0,PE,66.9,34125,675,42,14-08-2025,24631.3,66.9,62.15,66.2,66.9,66.9
NIFTY,30-09-2025,23850.0,PE,108.95,24300,1200,67,14-08-2025,24631.3,113.85,103.0,107.7,108.95,109.4
NIFTY,25-06-2030,22000.0,PE,428.85,0,0,0,14-08-2025,24631.3,0.0,0.0,0.0,425.45,0.0
NIFTY,30-09-2025,24350.0,PE,214.2,14325,375,46,14-08-2025,24631.3,219.0,200.25,210.05,214.2,214.95
NIFTY,30-09-2025,24700.0,PE,331.75,376200,91275,3803,14-08-2025,24631.3,344.05,314.35,325.6,331.75,335.75
NIFTY,30-09-2025,25150.0,PE,568.25,8625,-150,3,14-08-2025,24631.3,568.25,531.95,532.0,568.25,568.25
NIFTY,30-09-2025,25650.0,PE,1073.45,1950,0,0,14-08-2025,24631.3,0.0,0.0,0.0,1007.6,1007.6
NIFTY,25-06-2030,29000.0,PE,1924.85,0,0,0,14-08-2025,24631.3,0.0,0.0,0.0,1804.05,0.0
NIFTY,30-09-2025,25750.0,PE,1147.5,5325,-75,7,14-08-2025,24631.3,996.0,971.95,971.95,995.95,995.95
NIFTY,30-09-2025,26600.0,PE,1842.9,600,0,0,14-08-2025,24631.3,0.0,0.0,0.0,1882.8,1882.8
NIFTY,30-09-2025,26700.0,PE,1931.85,3075,0,0,14-08-2025,24631.3,0.0,0.0,0.0,1976.75,1976.75
NIFTY,28-10-2025,22750.0,PE,83.75,2250,375,5,14-08-2025,24631.3,61.55,60.55,60.55,61.55,61.55
NIFTY,28-10-2025,23300.0,PE,96.55,102975,-2700,114,14-08-2025,24631.3,98.55,92.05,96.25,96.55,97.9
NIFTY,28-10-2025,23500.0,PE,114.45,387600,23925,1630,14-08-2025,24631.3,118.95,109.0,110.9,114.45,114.8
NIFTY,28-10-2025,24250.0,PE,414.0,2475,0,0,14-08-2025,24631.3,0.0,0.0,0.0,241.55,241.55
NIFTY,28-10-2025,24400.0,PE,298.3,15825,150,49,14-08-2025,24631.3,298.65,283.0,294.0,298.3,298.65
NIFTY,28-10-2025,24550.0,PE,343.25,2400,825,16,14-08-2025,24631.3,352.2,330.15,348.3,343.25,343.25
NIFTY,28-10-2025,25050.0,PE,769.5,825,0,0,14-08-2025,24631.3,0.0,0.0,0.0,565.0,565.0
NIFTY,28-10-2025,25150.0,PE,823.75,375,0,0,14-08-2025,24631.3,0.0,0.0,0.0,663.2,663.2
NIFTY,28-10-2025,25550.0,PE,1061.6,225,0,0,14-08-2025,24631.3,0.0,0.0,0.0,837.2,837.2
NIFTY,28-10-2025,25650.0,PE,1126.15,225,0,0,14-08-2025,24631.3,0.0,0.0,0.0,902.35,902.35
NIFTY,28-10-2025,26500.0,PE,1747.4,900,0,0,14-08-2025,24631.3,0.0,0.0,0.0,1686.7,1686.7
NIFTY,30-12-2025,16000.0,PE,0.0,5275,0,1,14-08-2025,24631.3,8.85,8.85,8.85,8.85,8.85
NIFTY,30-12-2025,31000.0,PE,5679.4,0,0,0,14-08-2025,24631.3,0.0,0.0,0.0,6296.45,0.0
NIFTY,30-06-2026,15000.0,PE,0.1,1000,0,0,14-08-2025,24631.3,0.0,0.0,0.0,20.2,20.2
NIFTY,29-12-2026,14000.0,PE,0.25,2225,0,0,14-08-2025,24631.3,0.0,0.0,0.0,29.6,29.6
NIFTY,29-12-2026,24000.0,PE,668.95,37450,225,14,14-08-2025,24631.3,670.0,651.3,651.3,668.95,668.95
NIFTY,28-12-2027,20000.0,PE,174.4,3950,0,0,14-08-2025,24631.3,0.0,0.0,0.0,251.9,251.9
NIFTY,28-12-2027,25000.0,PE,1076.95,375,0,0,14-08-2025,24631.3,0.0,0.0,0.0,1090.0,1090.0
NIFTY,26-06-2029,31000.0,PE,3000.9,0,0,0,14-08-2025,24631.3,0.0,0.0,0.0,2338.75,0.0
NIFTY,02-09-2025,25150.0,PE,624.35,0,0,0,14-08-2025,24631.3,0.0,0.0,0.0,499.6,0.0
NIFTY,02-09-2025,24900.0,PE,333.35,10875,3150,128,14-08-2025,24631.3,348.45,307.05,318.0,333.35,340.85
NIFTY,02-09-2025,24400.0,PE,122.45,145650,125700,2484,14-08-2025,24631.3,132.05,111.7,130.0,122.45,124.75
NIFTY,02-09-2025,23900.0,PE,42.4,12450,6525,367,14-08-2025,24631.3,45.6,39.3,45.6,42.4,44.1
NIFTY,02-09-2025,23000.0,PE,11.0,49950,18000,491,14-08-2025,24631.3,12.0,9.8,10.55,11.0,11.25
NIFTY,02-09-2025,22700.0,PE,7.65,2325,525,15,14-08-2025,24631.3,8.1,7.05,8.0,7.65,7.55
NIFTY,02-09-2025,22600.0,PE,6.6,12750,1575,54,14-08-2025,24631.3,7.5,5.8,6.7,6.6,6.9
NIFTY,29-06-2027,22000.0,PE,374.25,0,0,0,14-08-2025,24631.3,0.0,0.0,0.0,3995.4,0.0
NIFTY,29-12-2026,29000.0,PE,3105.3,0,0,0,14-08-2025,24631.3,0.0,0.0,0.0,5042.25,0.0
NIFTY,29-12-2026,23000.0,PE,450.0,34350,1050,20,14-08-2025,24631.3,450.1,441.65,441.65,450.0,450.0
NIFTY,29-12-2026,19000.0,PE,51.9,1800,0,0,14-08-2025,24631.3,0.0,0.0,0.0,158.95,158.95
NIFTY,30-06-2026,21000.0,PE,116.85,353550,0,1,14-08-2025,24631.3,161.0,161.0,161.0,161.0,161.0
NIFTY,31-03-2026,22000.0,PE,139.65,9900,1425,27,14-08-2025,24631.3,140.9,136.4,140.0,139.65,139.65
NIFTY,30-12-2025,20000.0,PE,35.5,851325,28500,776,14-08-2025,24631.3,36.0,33.3,35.0,35.5,36.0
NIFTY,30-12-2025,16500.0,PE,0.0,3000,0,0,14-08-2025,24631.3,0.0,0.0,0.0,10.95,10.95
NIFTY,28-10-2025,26350.0,PE,1629.3,150,0,0,14-08-2025,24631.3,0.0,0.0,0.0,1553.4,1553.4
NIFTY,28-10-2025,26300.0,PE,1590.65,225,0,0,14-08-2025,24631.3,0.0,0.0,0.0,1509.8,1509.8
NIFTY,28-10-2025,26250.0,PE,1552.4,150,0,0,14-08-2025,24631.3,0.0,0.0,0.0,1463.5,1463.5
NIFTY,28-10-2025,26200.0,PE,1515.45,225,0,0,14-08-2025,24631.3,0.0,0.0,0.0,1435.7,1435.7
NIFTY,28-10-2025,23850.0,PE,287.15,2025,-150,2,14-08-2025,24631.3,161.0,161.0,161.0,161.0,161.0
NIFTY,28-10-2025,23200.0,PE,89.65,54975,-3825,135,14-08-2025,24631.3,92.0,86.35,90.55,89.65,90.6
NIFTY,30-09-2025,27050.0,PE,2251.25,450,0,0,14-08-2025,24631.3,0.0,0.0,0.0,2332.65,2332.65
NIFTY,30-09-2025,26750.0,PE,1976.7,450,0,0,14-08-2025,24631.3,0.0,0.0,0.0,2037.25,2037.25
NIFTY,30-09-2025,25600.0,PE,1037.75,12825,150,7,14-08-2025,24631.3,870.0,860.0,870.0,860.0,860.0
NIFTY,30-09-2025,25350.0,PE,868.25,4800,0,0,14-08-2025,24631.3,0.0,0.0,0.0,770.5,770.5
NIFTY,30-09-2025,24600.0,PE,296.45,347325,96750,3370,14-08-2025,24631.3,305.4,276.55,283.55,296.45,299.35
NIFTY,30-09-2025,24300.0,PE,199.05,372225,9600,1968,14-08-2025,24631.3,205.0,184.0,190.05,199.05,201.0
NIFTY,30-09-2025,24050.0,PE,143.6,24900,-1425,80,14-08-2025,24631.3,146.75,133.45,138.35,143.6,144.0
NIFTY,30-09-2025,19000.0,PE,6.6,154350,-1425,75,14-08-2025,24631.3,7.8,6.35,6.8,6.6,6.6
NIFTY,09-09-2025,26250.0,PE,1547.85,0,0,0,14-08-2025,24631.3,0.0,0.0,0.0,1573.8,0.0
NIFTY,09-09-2025,24250.0,PE,217.85,150,0,0,14-08-2025,24631.3,0.0,0.0,0.0,205.0,205.0
NIFTY,09-09-2025,22950.0,PE,16.35,0,0,0,14-08-2025,24631.3,0.0,0.0,0.0,30.05,0.0
NIFTY,02-09-2025,26500.0,PE,1796.15,0,0,0,14-08-2025,24631.3,0.0,0.0,0.0,1398.0,0.0
NIFTY,02-09-2025,26300.0,PE,1603.55,0,0,0,14-08-2025,24631.3,0.0,0.0,0.0,1237.7,0.0
NIFTY,02-09-2025,25850.0,PE,1186.35,0,0,0,14-08-2025,24631.3,0.0,0.0,0.0,907.95,0.0
NIFTY,02-09-2025,25600.0,PE,970.0,0,0,0,14-08-2025,24631.3,0.0,0.0,0.0,746.45,0.0
NIFTY,02-09-2025,25400.0,PE,808.4,0,0,0,14-08-2025,24631.3,0.0,0.0,0.0,629.55,0.0
NIFTY,02-09-2025,25350.0,PE,769.9,0,0,0,14-08-2025,24631.3,0.0,0.0,0.0,602.1,0.0
NIFTY,02-09-2025,25300.0,PE,733.1,0,0,0,14-08-2025,24631.3,0.0,0.0,0.0,575.35,0.0
NIFTY,02-09-2025,25250.0,PE,695.25,0,0,0,14-08-2025,24631.3,0.0,0.0,0.0,549.35,0.0
NIFTY,02-09-2025,24550.0,PE,169.55,14625,10425,340,14-08-2025,24631.3,181.4,156.3,167.95,169.55,171.0
NIFTY,02-09-2025,23050.0,PE,9.7,1950,-450,6,14-08-2025,24631.3,11.2,10.5,11.2,10.5,10.5
NIFTY,28-08-2025,26500.0,PE,1803.65,672750,4950,317,14-08-2025,24631.3,1825.0,1747.6,1800.0,1803.65,1813.0
NIFTY,28-08-2025,25250.0,PE,591.65,41325,-450,26,14-08-2025,24631.3,606.6,540.45,568.0,591.65,598.8
NIFTY,28-08-2025,24950.0,PE,354.55,85950,-1950,196,14-08-2025,24631.3,371.25,316.0,318.0,354.55,358.4
NIFTY,28-08-2025,24900.0,PE,322.2,797925,-8400,4375,14-08-2025,24631.3,339.5,281.5,293.25,322.2,330.9
NIFTY,28-08-2025,23850.0,PE,27.85,110025,-21375,2312,14-08-2025,24631.3,29.8,23.45,23.75,27.85,28.7
NIFTY,28-08-2025,23200.0,PE,9.2,509400,16950,2524,14-08-2025,24631.3,9.5,8.1,8.7,9.2,9.3
NIFTY,28-08-2025,22900.0,PE,6.4,139500,-225,644,14-08-2025,24631.3,7.3,5.3,6.15,6.4,6.25
NIFTY,28-08-2025,22750.0,PE,1.1,2550,-225,17,14-08-2025,24631.3,5.75,4.8,5.4,5.75,5.75
NIFTY,28-08-2025,22700.0,PE,5.35,20625,7350,323,14-08-2025,24631.3,5.75,4.8,5.2,5.35,4.9
NIFTY,21-08-2025,26950.0,PE,2287.8,225,0,0,14-08-2025,24631.3,0.0,0.0,0.0,2366.6,2366.6
NIFTY,21-08-2025,25750.0,PE,1086.0,1350,0,2,14-08-2025,24631.3,1086.0,1086.0,1086.0,1086.0,1086.0
NIFTY,21-08-2025,25650.0,PE,987.25,1050,0,3,14-08-2025,24631.3,995.0,984.6,995.0,987.25,989.85
NIFTY,21-08-2025,24000.0,PE,14.75,3722850,1458825,152302,14-08-2025,24631.3,16.25,12.1,14.0,14.75,15.85
NIFTY,21-08-2025,23950.0,PE,12.75,342825,38925,20876,14-08-2025,24631.3,14.0,10.55,13.3,12.75,13.5
NIFTY,21-08-2025,23600.0,PE,5.65,1265625,435225,53521,14-08-2025,24631.3,6.65,5.1,6.65,5.65,5.6
NIFTY,21-08-2025,22750.0,PE,1.9,14925,8925,568,14-08-2025,24631.3,3.7,1.65,3.7,1.9,1.95
NIFTY,21-08-2025,22650.0,PE,1.8,89550,54375,3079,14-08-2025,24631.3,3.0,1.65,3.0,1.8,1.75
NIFTY,14-08-2025,26450.0,PE,24631.3,300,0,0,14-08-2025,24631.3,0.0,0.0,0.0,1856.95,1856.95
NIFTY,14-08-2025,26350.0,PE,24631.3,375,0,0,14-08-2025,24631.3,0.0,0.0,0.0,1840.05,1840.05
NIFTY,14-08-2025,26150.0,PE,24631.3,450,0,0,14-08-2025,24631.3,0.0,0.0,0.0,1510.3,1510.3
NIFTY,14-08-2025,25850.0,PE,24631.3,2400,-2475,86,14-08-2025,24631.3,1225.0,1215.35,1225.0,1220.25,1216.8
NIFTY,14-08-2025,25650.0,PE,24631.3,2100,-600,34,14-08-2025,24631.3,1032.1,1004.8,1014.5,1010.6,1010.6
NIFTY,14-08-2025,24850.0,PE,24631.3,143550,13125,179434,14-08-2025,24631.3,255.85,174.0,225.4,214.0,218.2
NIFTY,14-08-2025,24800.0,PE,24631.3,600900,-447225,1106257,14-08-2025,24631.3,206.0,130.05,176.95,163.1,168.15
NIFTY,14-08-2025,24700.0,PE,24631.3,4029900,-682800,8083167,14-08-2025,24631.3,108.85,42.1,91.1,62.4,68.7
NIFTY,14-08-2025,23400.0,PE,24631.3,2118075,140475,206398,14-08-2025,24631.3,0.8,0.05,0.8,0.1,0.05
NIFTY,14-08-2025,23150.0,PE,24631.3,371475,153675,34236,14-08-2025,24631.3,0.65,0.05,0.6,0.1,0.05
NIFTY,14-08-2025,22900.0,PE,24631.3,259875,-90600,19157,14-08-2025,24631.3,0.55,0.05,0.5,0.05,0.05
NIFTY,14-08-2025,22600.0,PE,24631.3,1746225,-1487700,96995,14-08-2025,24631.3,0.5,0.05,0.45,0.1,0.05
NIFTY,25-06-2030,23000.0,CE,8100.1,0,0,0,14-08-2025,24631.3,0.0,0.0,0.0,9179.65,0.0
NIFTY,26-06-2029,25000.0,CE,5871.05,0,0,0,14-08-2025,24631.3,0.0,0.0,0.0,7557.7,0.0
NIFTY,26-06-2029,23000.0,CE,7054.5,0,0,0,14-08-2025,24631.3,0.0,0.0,0.0,8636.0,0.0
NIFTY,26-06-2029,21000.0,CE,8362.75,0,0,0,14-08-2025,24631.3,0.0,0.0,0.0,9799.75,0.0
NIFTY,27-06-2028,28000.0,CE,3201.85,0,0,0,14-08-2025,24631.3,0.0,0.0,0.0,2596.45,0.0
NIFTY,27-06-2028,22000.0,CE,6593.15,0,0,0,14-08-2025,24631.3,0.0,0.0,0.0,4759.5,0.0
NIFTY,28-12-2027,30000.0,CE,1876.2,0,0,0,14-08-2025,24631.3,0.0,0.0,0.0,1877.7,0.0
NIFTY,29-12-2026,27000.0,CE,1754.4,36075,0,1,14-08-2025,24631.3,1389.1,1389.1,1389.1,1389.1,1389.1
NIFTY,29-12-2026,25000.0,CE,2722.15,34925,75,7,14-08-2025,24631.3,2540.0,2502.75,2535.0,2540.0,2540.0
NIFTY,29-12-2026,20000.0,CE,6344.15,0,0,0,14-08-2025,24631.3,0.0,0.0,0.0,3704.3,0.0
NIFTY,30-06-2026,21000.0,CE,4841.7,0,0,0,14-08-2025,24631.3,0.0,0.0,0.0,3881.9,0.0
NIFTY,31-03-2026,30000.0,CE,59.1,41250,8100,130,14-08-2025,24631.3,61.9,56.35,58.0,59.1,58.5
NIFTY,30-12-2025,28000.0,CE,60.2,1465850,-42975,2875,14-08-2025,24631.3,65.7,59.0,65.7,60.2,60.15
NIFTY,28-10-2025,26250.0,CE,260.65,0,0,0,14-08-2025,24631.3,0.0,0.0,0.0,375.2,0.0
NIFTY,28-10-2025,25400.0,CE,302.35,4650,675,15,14-08-2025,24631.3,310.0,297.0,307.0,302.35,302.35
NIFTY,28-10-2025,25350.0,CE,535.6,1200,450,6,14-08-2025,24631.3,320.55,317.1,319.15,320.55,320.55
NIFTY,28-10-2025,24450.0,CE,975.75,4275,0,1,14-08-2025,24631.3,800.0,800.0,800.0,800.0,800.0
NIFTY,28-10-2025,24300.0,CE,1066.15,4725,-75,3,14-08-2025,24631.3,908.55,897.6,908.55,900.8,900.8
NIFTY,28-10-2025,23700.0,CE,1474.5,825,0,0,14-08-2025,24631.3,0.0,0.0,0.0,1237.2,1237.2
NIFTY,28-10-2025,23500.0,CE,1625.75,17400,-75,2,14-08-2025,24631.3,1540.0,1540.0,1540.0,1540.0,1540.0
NIFTY,28-10-2025,23450.0,CE,1664.65,225,0,0,14-08-2025,24631.3,0.0,0.0,0.0,1390.85,1390.85
NIFTY,28-10-2025,22600.0,CE,2381.55,0,0,0,14-08-2025,24631.3,0.0,0.0,0.0,2582.15,0.0
NIFTY,30-09-2025,26500.0,CE,22.45,855675,-145950,8613,14-08-2025,24631.3,25.95,21.5,25.95,22.45,22.05
NIFTY,30-09-2025,25700.0,CE,89.35,276300,23250,2187,14-08-2025,24631.3,100.0,87.15,95.05,89.35,88.3
NIFTY,30-09-2025,25400.0,CE,157.45,195525,-2775,1676,14-08-2025,24631.3,173.45,153.7,166.95,157.45,153.7
NIFTY,30-09-2025,25150.0,CE,241.9,14925,0,47,14-08-2025,24631.3,258.7,236.7,249.1,241.9,236.7
NIFTY,30-09-2025,25000.0,CE,305.05,1668075,65700,9890,14-08-2025,24631.3,334.0,297.6,320.0,305.05,301.05
NIFTY,30-09-2025,22600.0,CE,2237.25,0,0,0,14-08-2025,24631.3,0.0,0.0,0.0,3336.35,0.0
NIFTY,09-09-2025,25650.0,CE,118.55,0,0,0,14-08-2025,24631.3,0.0,0.0,0.0,157.3,0.0
NIFTY,09-09-2025,25450.0,CE,162.95,0,0,0,14-08-2025,24631.3,0.0,0.0,0.0,205.3,0.0
NIFTY,09-09-2025,23900.0,CE,956.7,0,0,0,14-08-2025,24631.3,0.0,0.0,0.0,991.8,0.0
NIFTY,09-09-2025,23350.0,CE,1422.85,0,0,0,14-08-2025,24631.3,0.0,0.0,0.0,1440.45,0.0
NIFTY,09-09-2025,23200.0,CE,1560.15,0,0,0,14-08-2025,24631.3,0.0,0.0,0.0,1573.35,0.0
NIFTY,02-09-2025,26650.0,CE,6.6,1650,450,7,14-08-2025,24631.3,4.5,4.35,4.5,4.35,4.35
NIFTY,02-09-2025,26200.0,CE,6.2,14100,3225,278,14-08-2025,24631.3,7.4,5.45,6.25,6.2,6.15
NIFTY,02-09-2025,26100.0,CE,7.45,1125,0,24,14-08-2025,24631.3,7.75,7.15,7.75,7.45,7.5
NIFTY,02-09-2025,24950.0,CE,131.7,8100,5925,125,14-08-2025,24631.3,148.75,129.65,140.65,131.7,129.9
NIFTY,02-09-2025,24450.0,CE,500.75,225,0,0,14-08-2025,24631.3,0.0,0.0,0.0,435.55,435.55
NIFTY,02-09-2025,23600.0,CE,1149.0,0,0,0,14-08-2025,24631.3,0.0,0.0,0.0,1687.65,0.0
NIFTY,02-09-2025,22800.0,CE,1906.55,0,0,0,14-08-2025,24631.3,0.0,0.0,0.0,2429.4,0.0
NIFTY,28-08-2025,27050.0,CE,0.45,22425,1800,61,14-08-2025,24631.3,2.35,1.5,1.85,1.85,1.85
NIFTY,28-08-2025,26700.0,CE,1.8,86775,-11850,404,14-08-2025,24631.3,2.6,1.65,2.55,1.8,1.75
NIFTY,28-08-2025,26400.0,CE,2.45,114000,-54975,2861,14-08-2025,24631.3,3.35,2.25,3.1,2.45,2.35
NIFTY,28-08-2025,25350.0,CE,24.55,205500,13575,3303,14-08-2025,24631.3,28.9,23.3,25.55,24.55,24.25
NIFTY,28-08-2025,23800.0,CE,909.05,27675,450,49,14-08-2025,24631.3,962.0,890.0,932.5,909.05,900.0
NIFTY,21-08-2025,26550.0,CE,0.9,22050,15000,654,14-08-2025,24631.3,1.1,0.7,1.1,0.9,0.85
NIFTY,21-08-2025,26300.0,CE,0.9,248700,117000,4252,14-08-2025,24631.3,1.15,0.8,1.1,0.9,0.9
NIFTY,21-08-2025,25500.0,CE,3.5,5360475,2825850,168553,14-08-2025,24631.3,4.65,3.2,4.5,3.5,3.6
NIFTY,21-08-2025,25250.0,CE,9.7,798525,445725,34772,14-08-2025,24631.3,12.55,8.7,11.0,9.7,9.7
NIFTY,21-08-2025,25200.0,CE,12.35,2339025,955275,107925,14-08-2025,24631.3,16.05,11.3,13.8,12.35,11.85
NIFTY,21-08-2025,25150.0,CE,15.5,712275,318450,45531,14-08-2025,24631.3,20.6,14.05,16.0,15.5,15.75
NIFTY,21-08-2025,24950.0,CE,40.9,930600,613125,81710,14-08-2025,24631.3,53.2,35.9,45.0,40.9,40.65
NIFTY,21-08-2025,24600.0,CE,174.4,2803125,1001550,334701,14-08-2025,24631.3,209.85,158.55,192.0,174.4,172.0
NIFTY,21-08-2025,24300.0,CE,399.95,199800,39750,6733,14-08-2025,24631.3,445.5,375.45,400.0,399.95,390.45
NIFTY,21-08-2025,24200.0,CE,488.15,215250,83100,3271,14-08-2025,24631.3,537.0,464.0,508.05,488.15,484.6
NIFTY,21-08-2025,23850.0,CE,824.35,2775,0,0,14-08-2025,24631.3,0.0,0.0,0.0,837.75,836.35
NIFTY,21-08-2025,22800.0,CE,1857.5,225,150,2,14-08-2025,24631.3,1880.0,1880.0,1880.0,1880.0,1880.0
NIFTY,21-08-2025,22750.0,CE,1907.45,150,0,0,14-08-2025,24631.3,0.0,0.0,0.0,1793.1,1792.6
NIFTY,14-08-2025,26700.0,CE,24631.3,178650,76875,8310,14-08-2025,24631.3,0.4,0.05,0.35,0.05,0.1
NIFTY,14-08-2025,26350.0,CE,24631.3,119700,33150,9463,14-08-2025,24631.3,0.35,0.05,0.35,0.05,0.05
NIFTY,14-08-2025,25550.0,CE,24631.3,1065375,303150,144957,14-08-2025,24631.3,0.7,0.05,0.45,0.05,0.1
NIFTY,14-08-2025,25400.0,CE,24631.3,5065125,755250,680096,14-08-2025,24631.3,0.75,0.05,0.5,0.05,0.05
NIFTY,14-08-2025,24700.0,CE,24631.3,19068675,6306150,23947557,14-08-2025,24631.3,39.25,0.05,27.4,0.6,0.05
NIFTY,14-08-2025,23100.0,CE,24631.3,1050,-1425,48,14-08-2025,24631.3,1560.0,1530.0,1557.0,1538.0,1538.0
NIFTY,25-06-2030,25000.0,PE,905.95,0,0,0,14-08-2025,24631.3,0.0,0.0,0.0,869.3,0.0
NIFTY,24-12-2029,20000.0,PE,227.9,0,0,0,14-08-2025,24631.3,0.0,0.0,0.0,202.3,0.0
NIFTY,26-06-2029,20000.0,PE,221.9,0,0,0,14-08-2025,24631.3,0.0,0.0,0.0,236.95,0.0
NIFTY,28-12-2027,23000.0,PE,584.15,2025,0,0,14-08-2025,24631.3,0.0,0.0,0.0,505.0,505.0
NIFTY,28-12-2027,18000.0,PE,59.6,12275,0,0,14-08-2025,24631.3,0.0,0.0,0.0,95.1,95.1
NIFTY,29-06-2027,29000.0,PE,2877.15,0,0,0,14-08-2025,24631.3,0.0,0.0,0.0,4627.1,0.0
NIFTY,29-06-2027,25000.0,PE,1089.15,0,0,0,14-08-2025,24631.3,0.0,0.0,0.0,5619.05,0.0
NIFTY,25-06-2030,31000.0,PE,2605.5,0,0,0,14-08-2025,24631.3,0.0,0.0,0.0,2424.0,0.0
NIFTY,24-12-2029,30000.0,PE,2409.05,0,0,0,14-08-2025,24631.3,0.0,0.0,0.0,1953.5,0.0
NIFTY,24-12-2029,25000.0,PE,946.15,0,0,0,14-08-2025,24631.3,0.0,0.0,0.0,785.3,0.0
NIFTY,24-12-2029,21000.0,PE,319.95,0,0,0,14-08-2025,24631.3,0.0,0.0,0.0,278.8,0.0
NIFTY,26-06-2029,28000.0,PE,1835.4,0,0,0,14-08-2025,24631.3,0.0,0.0,0.0,1488.1,0.0
NIFTY,26-12-2028,29000.0,PE,2338.8,0,0,0,14-08-2025,24631.3,0.0,0.0,0.0,2010.85,0.0
NIFTY,26-12-2028,25000.0,PE,1021.2,3025,0,0,14-08-2025,24631.3,0.0,0.0,0.0,1370.0,1370.0
NIFTY,27-06-2028,24000.0,PE,803.35,0,0,0,14-08-2025,24631.3,0.0,0.0,0.0,1692.75,0.0
NIFTY,28-12-2027,28000.0,PE,2202.15,0,0,0,14-08-2025,24631.3,0.0,0.0,0.0,4251.0,0.0
NIFTY,28-12-2027,22000.0,PE,408.0,925,0,0,14-08-2025,24631.3,0.0,0.0,0.0,411.1,412.1
NIFTY,29-12-2026,30000.0,PE,3775.85,0,0,0,14-08-2025,24631.3,0.0,0.0,0.0,5003.2,0.0
NIFTY,30-06-2026,27000.0,PE,2031.3,0,0,0,14-08-2025,24631.3,0.0,0.0,0.0,6810.7,0.0
